1:ItNr	2:Metric	2:Metric0	2:Metric1	3:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Metric-LC	Metric-OC	Metric-PC	Time0[ms]	Time1[ms]	Time[ms]	||Gradient-LC||	||Gradient-OC||	||Gradient-PC||
743	-0.417762	-0.839817	0.004292	0.125000	0.000077	0.000071	0.000013	0.0000000244	0.0016386022	0.0000990625	46.7	14.9	61.8	0.0000004958	0.0000480197	0.0000421033
744	-0.417761	-0.839819	0.004298	0.125000	0.000072	0.000071	0.000013	0.0000000245	0.0016411674	0.0000991539	48.7	15.5	64.3	0.0000004961	0.0000480487	0.0000421071
745	-0.417759	-0.839820	0.004303	0.125000	0.000077	0.000071	0.000013	0.0000000245	0.0016429902	0.0000992159	42.1	15.6	57.8	0.0000004964	0.0000480500	0.0000421004
746	-0.417757	-0.839823	0.004309	0.125000	0.000072	0.000071	0.000013	0.0000000245	0.0016455609	0.0000993082	49.4	16.0	65.5	0.0000004967	0.0000480791	0.0000421044
747	-0.417755	-0.839824	0.004313	0.125000	0.000077	0.000071	0.000013	0.0000000246	0.0016473863	0.0000993710	46.9	16.0	63.1	0.0000004971	0.0000480805	0.0000420978
748	-0.417754	-0.839826	0.004319	0.125000	0.000072	0.000071	0.000013	0.0000000246	0.0016499583	0.0000994638	46.0	15.4	61.5	0.0000004973	0.0000481097	0.0000421019
749	-0.417752	-0.839827	0.004323	0.125000	0.000077	0.000071	0.000013	0.0000000246	0.0016517767	0.0000995262	46.7	15.5	62.3	0.0000004977	0.0000481109	0.0000420950
750	-0.417750	-0.839830	0.004330	0.125000	0.000071	0.000071	0.000013	0.0000000247	0.0016543773	0.0000996249	49.6	15.2	64.9	0.0000004980	0.0000481406	0.0000421016
751	-0.417748	-0.839831	0.004334	0.125000	0.000077	0.000071	0.000013	0.0000000247	0.0016562006	0.0000996850	49.4	16.1	65.6	0.0000004983	0.0000481410	0.0000420932
752	-0.417747	-0.839833	0.004340	0.125000	0.000072	0.000071	0.000013	0.0000000247	0.0016587916	0.0000997808	45.2	15.5	60.8	0.0000004986	0.0000481702	0.0000420984
753	-0.417745	-0.839834	0.004344	0.125000	0.000077	0.000071	0.000013	0.0000000248	0.0016605745	0.0000998420	46.8	15.6	62.5	0.0000004990	0.0000481708	0.0000420911
754	-0.417743	-0.839837	0.004350	0.125000	0.000072	0.000071	0.000013	0.0000000248	0.0016631527	0.0000999372	50.8	15.2	66.1	0.0000004993	0.0000482005	0.0000420960
755	-0.417741	-0.839838	0.004355	0.125000	0.000077	0.000071	0.000013	0.0000000248	0.0016649275	0.0000999981	49.1	14.9	64.1	0.0000004996	0.0000482004	0.0000420885
756	-0.417740	-0.839840	0.004361	0.125000	0.000072	0.000071	0.000013	0.0000000248	0.0016675018	0.0001000938	46.8	14.6	61.5	0.0000004999	0.0000482303	0.0000420937
757	-0.417738	-0.839841	0.004365	0.125000	0.000077	0.000071	0.000013	0.0000000249	0.0016692923	0.0001001593	43.6	16.3	60.0	0.0000005002	0.0000482333	0.0000420879
758	-0.417736	-0.839844	0.004371	0.125000	0.000072	0.000071	0.000013	0.0000000249	0.0016719279	0.0001002615	42.1	15.1	57.4	0.0000005005	0.0000482652	0.0000420951
759	-0.417735	-0.839845	0.004376	0.125000	0.000077	0.000071	0.000013	0.0000000249	0.0016737402	0.0001003289	40.8	16.4	57.3	0.0000005009	0.0000482675	0.0000420899
760	-0.417733	-0.839848	0.004382	0.125000	0.000072	0.000071	0.000013	0.0000000250	0.0016763786	0.0001004329	47.5	15.3	63.0	0.0000005011	0.0000482997	0.0000420978
761	-0.417731	-0.839848	0.004386	0.125000	0.000078	0.000071	0.000013	0.0000000250	0.0016781795	0.0001004971	44.1	15.0	59.2	0.0000005015	0.0000483013	0.0000420909
762	-0.417729	-0.839851	0.004393	0.125000	0.000071	0.000071	0.000013	0.0000000250	0.0016808275	0.0001006046	44.7	15.3	60.1	0.0000005018	0.0000483336	0.0000421005
763	-0.417728	-0.839852	0.004397	0.125000	0.000078	0.000071	0.000013	0.0000000251	0.0016825850	0.0001006647	54.0	15.7	69.8	0.0000005021	0.0000483340	0.0000420920
764	-0.417726	-0.839855	0.004403	0.125000	0.000071	0.000071	0.000014	0.0000000251	0.0016852364	0.0001007730	45.5	15.4	60.9	0.0000005024	0.0000483657	0.0000421017
765	-0.417724	-0.839855	0.004407	0.125000	0.000078	0.000071	0.000014	0.0000000251	0.0016868813	0.0001008307	45.2	15.2	60.6	0.0000005027	0.0000483650	0.0000420933
766	-0.417723	-0.839860	0.004413	0.125000	0.000072	0.000071	0.000014	0.0000000252	0.0016894240	0.0001009314	48.8	15.3	64.2	0.0000005030	0.0000483968	0.0000421016
767	-0.417721	-0.839859	0.004417	0.125000	0.000079	0.000071	0.000014	0.0000000252	0.0016909905	0.0001009873	44.0	15.7	59.9	0.0000005033	0.0000483942	0.0000420935
768	-0.417720	-0.839864	0.004423	0.125000	0.000071	0.000071	0.000014	0.0000000252	0.0016935272	0.0001010887	50.2	15.5	65.8	0.0000005036	0.0000484264	0.0000421021
769	-0.417717	-0.839862	0.004427	0.125000	0.000078	0.000071	0.000014	0.0000000252	0.0016951192	0.0001011448	42.8	14.9	57.8	0.0000005039	0.0000484238	0.0000420935
770	-0.417717	-0.839867	0.004433	0.125000	0.000071	0.000071	0.000014	0.0000000253	0.0016976483	0.0001012470	44.1	16.0	60.2	0.0000005041	0.0000484556	0.0000421026
771	-0.417714	-0.839865	0.004437	0.125000	0.000078	0.000071	0.000014	0.0000000253	0.0016992733	0.0001013041	44.5	15.9	60.5	0.0000005045	0.0000484530	0.0000420938
772	-0.417714	-0.839870	0.004443	0.125000	0.000071	0.000071	0.000014	0.0000000253	0.0017017977	0.0001014065	47.0	15.1	62.3	0.0000005047	0.0000484848	0.0000421030
773	-0.417711	-0.839868	0.004447	0.125000	0.000078	0.000071	0.000014	0.0000000254	0.0017034214	0.0001014633	45.6	15.2	61.0	0.0000005051	0.0000484820	0.0000420939
774	-0.417710	-0.839873	0.004453	0.125000	0.000071	0.000071	0.000014	0.0000000254	0.0017059489	0.0001015663	42.8	15.2	58.2	0.0000005053	0.0000485137	0.0000421032
775	-0.417707	-0.839871	0.004457	0.125000	0.000078	0.000071	0.000014	0.0000000254	0.0017075632	0.0001016230	42.7	15.8	58.6	0.0000005056	0.0000485106	0.0000420940
776	-0.417707	-0.839876	0.004463	0.125000	0.000072	0.000071	0.000014	0.0000000254	0.0017100885	0.0001017270	43.8	15.8	59.6	0.0000005059	0.0000485421	0.0000421035
777	-0.417704	-0.839875	0.004467	0.125000	0.000078	0.000071	0.000014	0.0000000255	0.0017117082	0.0001017865	44.2	15.6	59.9	0.0000005062	0.0000485395	0.0000420954
778	-0.417703	-0.839879	0.004472	0.125000	0.000072	0.000071	0.000014	0.0000000255	0.0017141004	0.0001018780	46.5	15.0	61.7	0.0000005065	0.0000485680	0.0000421010
779	-0.417701	-0.839878	0.004476	0.125000	0.000077	0.000071	0.000014	0.0000000255	0.0017157291	0.0001019382	45.5	16.0	61.7	0.0000005068	0.0000485645	0.0000420932
780	-0.417700	-0.839882	0.004482	0.125000	0.000072	0.000071	0.000014	0.0000000256	0.0017181525	0.0001020281	51.1	15.2	66.4	0.0000005070	0.0000485926	0.0000420969
781	-0.417697	-0.839880	0.004486	0.125000	0.000077	0.000071	0.000014	0.0000000256	0.0017198004	0.0001020897	44.3	16.0	60.5	0.0000005074	0.0000485898	0.0000420893
782	-0.417697	-0.839885	0.004492	0.125000	0.000072	0.000071	0.000014	0.0000000256	0.0017222475	0.0001021853	50.6	15.5	66.3	0.0000005076	0.0000486183	0.0000420954
783	-0.417694	-0.839883	0.004496	0.125000	0.000077	0.000071	0.000014	0.0000000257	0.0017239238	0.0001022492	44.3	15.7	60.2	0.0000005080	0.0000486161	0.0000420884
784	-0.417693	-0.839888	0.004502	0.125000	0.000072	0.000071	0.000014	0.0000000257	0.0017263196	0.0001023378	42.8	15.9	58.7	0.0000005082	0.0000486443	0.0000420916
785	-0.417690	-0.839886	0.004506	0.125000	0.000077	0.000071	0.000014	0.0000000257	0.0017279477	0.0001023989	47.1	15.0	62.2	0.0000005085	0.0000486410	0.0000420837
786	-0.417690	-0.839891	0.004512	0.125000	0.000072	0.000071	0.000014	0.0000000257	0.0017304019	0.0001024958	47.4	15.4	62.9	0.0000005087	0.0000486698	0.0000420901
787	-0.417687	-0.839889	0.004515	0.125000	0.000077	0.000071	0.000014	0.0000000258	0.0017320445	0.0001025590	48.5	16.0	64.6	0.0000005091	0.0000486670	0.0000420828
788	-0.417686	-0.839894	0.004521	0.125000	0.000070	0.000071	0.000014	0.0000000258	0.0017344543	0.0001026488	45.3	15.5	60.9	0.0000005093	0.0000486952	0.0000420862
789	-0.417683	-0.839892	0.004525	0.125000	0.000079	0.000071	0.000014	0.0000000258	0.0017359774	0.0001026972	41.1	15.5	56.7	0.0000005096	0.0000486879	0.0000420733
790	-0.417683	-0.839897	0.004531	0.125000	0.000070	0.000071	0.000014	0.0000000259	0.0017385425	0.0001028077	44.7	15.0	59.9	0.0000005099	0.0000487199	0.0000420845
791	-0.417680	-0.839894	0.004535	0.125000	0.000077	0.000071	0.000014	0.0000000259	0.0017400529	0.0001028579	47.1	16.2	63.4	0.0000005102	0.0000487138	0.0000420727
792	-0.417679	-0.839899	0.004540	0.125000	0.000070	0.000071	0.000013	0.0000000259	0.0017424895	0.0001029494	43.2	16.0	59.3	0.0000005104	0.0000487416	0.0000420763
793	-0.417676	-0.839897	0.004544	0.125000	0.000077	0.000071	0.000013	0.0000000259	0.0017440508	0.0001029996	41.2	15.2	56.5	0.0000005107	0.0000487346	0.0000420635
794	-0.417676	-0.839902	0.004550	0.125000	0.000070	0.000071	0.000013	0.0000000260	0.0017465768	0.0001031020	48.9	15.4	64.4	0.0000005110	0.0000487630	0.0000420707
795	-0.417673	-0.839900	0.004554	0.125000	0.000077	0.000071	0.000014	0.0000000260	0.0017481675	0.0001031557	48.5	15.7	64.3	0.0000005113	0.0000487569	0.0000420590
796	-0.417672	-0.839904	0.004560	0.125000	0.000070	0.000071	0.000013	0.0000000260	0.0017506217	0.0001032487	56.0	15.2	71.3	0.0000005115	0.0000487850	0.0000420626
797	-0.417669	-0.839902	0.004563	0.125000	0.000078	0.000071	0.000013	0.0000000261	0.0017521825	0.0001033004	46.3	16.7	63.1	0.0000005119	0.0000487783	0.0000420502
798	-0.417669	-0.839907	0.004570	0.125000	0.000070	0.000071	0.000013	0.0000000261	0.0017547960	0.0001034175	49.0	15.8	64.9	0.0000005121	0.0000488109	0.0000420631
799	-0.417666	-0.839905	0.004574	0.125000	0.000077	0.000071	0.000013	0.0000000261	0.0017563816	0.0001034713	49.5	15.0	64.6	0.0000005125	0.0000488057	0.0000420513
800	-0.417665	-0.839910	0.004580	0.125000	0.000070	0.000071	0.000013	0.0000000261	0.0017588905	0.0001035714	46.7	15.4	62.3	0.0000005127	0.0000488345	0.0000420571
801	-0.417662	-0.839908	0.004583	0.125000	0.000077	0.000071	0.000013	0.0000000262	0.0017604481	0.0001036253	45.0	15.1	60.3	0.0000005130	0.0000488280	0.0000420457
802	-0.417661	-0.839912	0.004589	0.125000	0.000070	0.000071	0.000013	0.0000000262	0.0017629497	0.0001037259	41.8	15.0	56.9	0.0000005133	0.0000488571	0.0000420520
803	-0.417659	-0.839910	0.004593	0.125000	0.000077	0.000071	0.000013	0.0000000262	0.0017645056	0.0001037803	41.4	14.7	56.2	0.0000005136	0.0000488507	0.0000420406
804	-0.417658	-0.839915	0.004599	0.125000	0.000070	0.000071	0.000014	0.0000000263	0.0017670119	0.0001038817	43.0	15.4	58.5	0.0000005138	0.0000488799	0.0000420471
805	-0.417655	-0.839913	0.004603	0.125000	0.000078	0.000071	0.000014	0.0000000263	0.0017685384	0.0001039358	44.0	16.3	60.4	0.0000005141	0.0000488731	0.0000420359
806	-0.417654	-0.839917	0.004609	0.125000	0.000070	0.000071	0.000014	0.0000000263	0.0017710289	0.0001040374	44.6	15.1	59.8	0.0000005144	0.0000489027	0.0000420428
807	-0.417653	-0.839917	0.004612	0.125000	0.000078	0.000071	0.000014	0.0000000263	0.0017725549	0.0001040916	46.8	15.2	62.2	0.0000005147	0.0000488960	0.0000420315
808	-0.417651	-0.839920	0.004618	0.125000	0.000070	0.000071	0.000013	0.0000000264	0.0017750582	0.0001041951	43.6	15.2	58.9	0.0000005149	0.0000489258	0.0000420390
809	-0.417649	-0.839920	0.004622	0.125000	0.000077	0.000071	0.000013	0.0000000264	0.0017766118	0.0001042505	50.0	15.3	65.5	0.0000005152	0.0000489194	0.0000420276
810	-0.417647	-0.839923	0.004628	0.125000	0.000070	0.000071	0.000014	0.0000000264	0.0017791310	0.0001043550	48.5	15.9	64.5	0.0000005155	0.0000489490	0.0000420350
811	-0.417645	-0.839923	0.004632	0.125000	0.000077	0.000071	0.000014	0.0000000265	0.0017806819	0.0001044112	43.8	15.5	59.5	0.0000005158	0.0000489427	0.0000420240
812	-0.417644	-0.839925	0.004638	0.125000	0.000070	0.000071	0.000013	0.0000000265	0.0017831937	0.0001045155	46.1	15.1	61.3	0.0000005160	0.0000489725	0.0000420314
813	-0.417642	-0.839925	0.004642	0.125000	0.000077	0.000071	0.000014	0.0000000265	0.0017847472	0.0001045732	44.9	15.4	60.5	0.0000005164	0.0000489662	0.0000420207
814	-0.417640	-0.839928	0.004648	0.125000	0.000070	0.000071	0.000013	0.0000000265	0.0017872549	0.0001046775	44.3	15.7	60.2	0.0000005166	0.0000489961	0.0000420280
815	-0.417638	-0.839928	0.004652	0.125000	0.000077	0.000071	0.000014	0.0000000266	0.0017888058	0.0001047353	46.5	14.7	61.3	0.0000005169	0.0000489897	0.0000420174
816	-0.417636	-0.839930	0.004658	0.125000	0.000070	0.000071	0.000014	0.0000000266	0.0017913206	0.0001048403	48.8	15.3	64.2	0.0000005171	0.0000490197	0.0000420248
817	-0.417635	-0.839930	0.004661	0.125000	0.000077	0.000071	0.000014	0.0000000266	0.0017928644	0.0001048984	47.6	15.6	63.3	0.0000005175	0.0000490132	0.0000420142
818	-0.417633	-0.839933	0.004667	0.125000	0.000070	0.000071	0.000014	0.0000000267	0.0017953817	0.0001050040	47.2	15.8	63.2	0.0000005177	0.0000490433	0.0000420218
819	-0.417631	-0.839933	0.004671	0.125000	0.000077	0.000071	0.000013	0.0000000267	0.0017969252	0.0001050623	47.5	15.4	63.0	0.0000005180	0.0000490368	0.0000420112
820	-0.417629	-0.839936	0.004677	0.125000	0.000070	0.000071	0.000013	0.0000000267	0.0017994573	0.0001051686	46.0	16.3	62.4	0.0000005182	0.0000490667	0.0000420185
821	-0.417627	-0.839936	0.004681	0.125000	0.000077	0.000071	0.000013	0.0000000268	0.0018010381	0.0001052292	49.3	15.3	64.7	0.0000005186	0.0000490608	0.0000420083
822	-0.417625	-0.839938	0.004687	0.125000	0.000070	0.000071	0.000013	0.0000000268	0.0018035741	0.0001053361	43.1	15.7	59.0	0.0000005188	0.0000490909	0.0000420157
823	-0.417624	-0.839938	0.004691	0.125000	0.000077	0.000071	0.000013	0.0000000268	0.0018051691	0.0001053979	48.3	15.0	63.5	0.0000005191	0.0000490851	0.0000420056
824	-0.417622	-0.839941	0.004697	0.125000	0.000070	0.000071	0.000013	0.0000000268	0.0018077197	0.0001055058	44.6	15.1	59.8	0.0000005194	0.0000491151	0.0000420130
825	-0.417620	-0.839941	0.004701	0.125000	0.000077	0.000071	0.000013	0.0000000269	0.0018093087	0.0001055677	43.0	15.8	59.0	0.0000005197	0.0000491094	0.0000420029
826	-0.417618	-0.839943	0.004707	0.125000	0.000071	0.000071	0.000013	0.0000000269	0.0018118562	0.0001056759	45.1	15.8	61.0	0.0000005199	0.0000491395	0.0000420104
827	-0.417616	-0.839944	0.004711	0.125000	0.000078	0.000071	0.000013	0.0000000269	0.0018134678	0.0001057407	48.2	15.2	63.5	0.0000005203	0.0000491342	0.0000420014
828	-0.417614	-0.839946	0.004718	0.125000	0.000071	0.000071	0.000013	0.0000000270	0.0018160582	0.0001058551	45.3	15.2	60.6	0.0000005205	0.0000491660	0.0000420111
829	-0.417612	-0.839946	0.004722	0.125000	0.000078	0.000071	0.000014	0.0000000270	0.0018176762	0.0001059229	51.0	15.7	66.8	0.0000005208	0.0000491620	0.0000420033
830	-0.417611	-0.839949	0.004728	0.125000	0.000071	0.000071	0.000013	0.0000000270	0.0018202148	0.0001060374	51.1	15.0	66.2	0.0000005211	0.0000491944	0.0000420141
831	-0.417609	-0.839950	0.004732	0.125000	0.000077	0.000071	0.000013	0.0000000270	0.0018219580	0.0001061105	51.3	15.2	66.5	0.0000005214	0.0000491920	0.0000420064
832	-0.417607	-0.839952	0.004739	0.125000	0.000071	0.000071	0.000013	0.0000000271	0.0018246033	0.0001062291	47.8	16.1	64.1	0.0000005217	0.0000492234	0.0000420159
833	-0.417604	-0.839950	0.004743	0.125000	0.000077	0.000071	0.000013	0.0000000271	0.0018263982	0.0001063047	44.3	16.0	60.4	0.0000005220	0.0000492218	0.0000420086
834	-0.417603	-0.839955	0.004749	0.125000	0.000071	0.000071	0.000013	0.0000000271	0.0018290542	0.0001064242	58.2	15.7	74.0	0.0000005222	0.0000492530	0.0000420181
835	-0.417600	-0.839954	0.004754	0.125000	0.000077	0.000071	0.000012	0.0000000272	0.0018308762	0.0001065023	45.2	15.2	60.5	0.0000005226	0.0000492519	0.0000420114
836	-0.417599	-0.839958	0.004761	0.125000	0.000071	0.000071	0.000012	0.0000000272	0.0018335724	0.0001066262	46.9	15.7	62.8	0.0000005229	0.0000492833	0.0000420221
837	-0.417596	-0.839957	0.004765	0.125000	0.000077	0.000071	0.000012	0.0000000272	0.0018354251	0.0001067047	47.0	16.2	63.3	0.0000005232	0.0000492826	0.0000420146
838	-0.417595	-0.839961	0.004772	0.125000	0.000071	0.000071	0.000013	0.0000000273	0.0018381022	0.0001068284	45.1	15.3	60.5	0.0000005235	0.0000493141	0.0000420256
839	-0.417592	-0.839960	0.004776	0.125000	0.000077	0.000071	0.000013	0.0000000273	0.0018398854	0.0001069041	48.6	15.1	63.8	0.0000005238	0.0000493119	0.0000420177
840	-0.417591	-0.839964	0.004782	0.125000	0.000071	0.000071	0.000013	0.0000000273	0.0018424750	0.0001070220	43.1	15.4	58.6	0.0000005240	0.0000493433	0.0000420281
841	-0.417588	-0.839963	0.004787	0.125000	0.000077	0.000071	0.000013	0.0000000274	0.0018441718	0.0001070935	49.2	15.6	65.0	0.0000005244	0.0000493398	0.0000420195
842	-0.417587	-0.839967	0.004793	0.125000	0.000071	0.000071	0.000013	0.0000000274	0.0018467681	0.0001072081	42.2	15.2	57.5	0.0000005246	0.0000493700	0.0000420269
843	-0.417584	-0.839965	0.004797	0.125000	0.000077	0.000071	0.000013	0.0000000274	0.0018484045	0.0001072782	45.1	15.4	60.7	0.0000005249	0.0000493659	0.0000420191
844	-0.417583	-0.839970	0.004803	0.125000	0.000071	0.000071	0.000012	0.0000000274	0.0018509705	0.0001073914	43.8	15.1	59.0	0.0000005252	0.0000493955	0.0000420260
845	-0.417580	-0.839968	0.004808	0.125000	0.000077	0.000071	0.000013	0.0000000275	0.0018528024	0.0001074696	48.0	15.8	64.0	0.0000005255	0.0000493940	0.0000420182
846	-0.417579	-0.839973	0.004814	0.125000	0.000071	0.000071	0.000013	0.0000000275	0.0018554082	0.0001075883	44.3	15.4	59.8	0.0000005258	0.0000494242	0.0000420278
847	-0.417576	-0.839971	0.004818	0.125000	0.000077	0.000071	0.000013	0.0000000275	0.0018570868	0.0001076603	49.4	15.4	64.9	0.0000005261	0.0000494205	0.0000420193
848	-0.417575	-0.839975	0.004825	0.125000	0.000071	0.000071	0.000013	0.0000000276	0.0018596520	0.0001077772	46.0	14.9	61.0	0.0000005263	0.0000494513	0.0000420292
849	-0.417572	-0.839973	0.004829	0.125000	0.000077	0.000071	0.000013	0.0000000276	0.0018612769	0.0001078469	46.5	15.5	62.1	0.0000005266	0.0000494467	0.0000420203
850	-0.417572	-0.839978	0.004835	0.125000	0.000071	0.000071	0.000013	0.0000000276	0.0018638491	0.0001079653	47.4	15.3	62.8	0.0000005269	0.0000494776	0.0000420307
851	-0.417569	-0.839976	0.004839	0.125000	0.000078	0.000071	0.000013	0.0000000277	0.0018654942	0.0001080362	46.0	15.3	61.5	0.0000005272	0.0000494731	0.0000420218
852	-0.417568	-0.839981	0.004845	0.125000	0.000070	0.000071	0.000013	0.0000000277	0.0018680456	0.0001081539	52.0	16.2	68.3	0.0000005274	0.0000495043	0.0000420325
853	-0.417565	-0.839979	0.004849	0.125000	0.000078	0.000071	0.000013	0.0000000277	0.0018696335	0.0001082214	47.5	15.5	63.1	0.0000005278	0.0000494989	0.0000420227
854	-0.417564	-0.839983	0.004856	0.125000	0.000071	0.000071	0.000013	0.0000000277	0.0018721836	0.0001083394	49.8	15.4	65.3	0.0000005280	0.0000495300	0.0000420333
855	-0.417561	-0.839981	0.004859	0.125000	0.000078	0.000071	0.000014	0.0000000278	0.0018737686	0.0001084074	44.0	15.1	59.3	0.0000005283	0.0000495245	0.0000420237
856	-0.417560	-0.839986	0.004866	0.125000	0.000071	0.000071	0.000014	0.0000000278	0.0018762768	0.0001085199	45.5	15.7	61.3	0.0000005285	0.0000495549	0.0000420320
857	-0.417557	-0.839984	0.004869	0.125000	0.000078	0.000071	0.000014	0.0000000278	0.0018777638	0.0001085852	42.7	15.5	58.3	0.0000005288	0.0000495483	0.0000420231
858	-0.417556	-0.839988	0.004875	0.125000	0.000071	0.000071	0.000014	0.0000000279	0.0018802453	0.0001086954	47.1	15.4	62.6	0.0000005290	0.0000495781	0.0000420305
859	-0.417554	-0.839986	0.004879	0.125000	0.000078	0.000071	0.000014	0.0000000279	0.0018817785	0.0001087621	45.3	15.1	60.5	0.0000005294	0.0000495720	0.0000420211
860	-0.417553	-0.839991	0.004885	0.125000	0.000071	0.000071	0.000014	0.0000000279	0.0018842669	0.0001088732	44.2	15.1	59.5	0.0000005296	0.0000496019	0.0000420287
861	-0.417550	-0.839989	0.004889	0.125000	0.000078	0.000071	0.000014	0.0000000279	0.0018857988	0.0001089401	49.4	15.8	65.3	0.0000005299	0.0000495957	0.0000420194
862	-0.417549	-0.839993	0.004895	0.125000	0.000071	0.000071	0.000014	0.0000000280	0.0018882759	0.0001090507	43.1	15.7	59.0	0.0000005301	0.0000496255	0.0000420268
863	-0.417546	-0.839991	0.004899	0.125000	0.000078	0.000071	0.000014	0.0000000280	0.0018898030	0.0001091183	50.5	15.6	66.2	0.0000005304	0.0000496192	0.0000420178
864	-0.417545	-0.839995	0.004905	0.125000	0.000071	0.000071	0.000014	0.0000000280	0.0018922866	0.0001092296	49.1	15.8	65.1	0.0000005306	0.0000496489	0.0000420252
865	-0.417542	-0.839993	0.004909	0.125000	0.000078	0.000071	0.000013	0.0000000281	0.0018938547	0.0001093015	47.2	15.5	62.8	0.0000005309	0.0000496435	0.0000420174
866	-0.417541	-0.839998	0.004915	0.125000	0.000071	0.000071	0.000013	0.0000000281	0.0018963966	0.0001094199	47.2	14.9	62.2	0.0000005311	0.0000496742	0.0000420274
867	-0.417538	-0.839996	0.004919	0.125000	0.000078	0.000071	0.000013	0.0000000281	0.0018979848	0.0001094924	46.2	17.0	63.3	0.0000005315	0.0000496689	0.0000420191
868	-0.417538	-0.840001	0.004925	0.125000	0.000071	0.000071	0.000013	0.0000000281	0.0019005394	0.0001096128	47.1	15.1	62.4	0.0000005317	0.0000496999	0.0000420298
869	-0.417535	-0.839999	0.004929	0.125000	0.000078	0.000071	0.000013	0.0000000282	0.0019021221	0.0001096848	43.7	15.4	59.2	0.0000005320	0.0000496944	0.0000420212
870	-0.417534	-0.840003	0.004936	0.125000	0.000071	0.000071	0.000013	0.0000000282	0.0019046682	0.0001098053	48.0	15.0	63.1	0.0000005322	0.0000497255	0.0000420321
871	-0.417531	-0.840001	0.004939	0.125000	0.000078	0.000071	0.000013	0.0000000282	0.0019062309	0.0001098766	39.8	15.0	54.9	0.0000005326	0.0000497195	0.0000420233
872	-0.417530	-0.840006	0.004946	0.125000	0.000071	0.000071	0.000014	0.0000000283	0.0019087764	0.0001099975	45.1	16.1	61.3	0.0000005328	0.0000497507	0.0000420342
873	-0.417527	-0.840004	0.004949	0.125000	0.000078	0.000071	0.000014	0.0000000283	0.0019102757	0.0001100658	41.0	15.1	56.3	0.0000005331	0.0000497438	0.0000420252
874	-0.417526	-0.840008	0.004956	0.125000	0.000071	0.000071	0.000014	0.0000000283	0.0019127360	0.0001101774	42.3	15.4	57.8	0.0000005333	0.0000497737	0.0000420327
875	-0.417523	-0.840006	0.004959	0.062500	0.000078	0.000071	0.000014	0.0000000283	0.0019141969	0.0001102428	40.5	15.1	55.7	0.0000005336	0.0000497663	0.0000420229
876	-0.417523	-0.840007	0.004962	0.062500	0.000071	0.000071	0.000010	0.0000000284	0.0019154079	0.0001102991	44.9	15.2	60.3	0.0000005337	0.0000497810	0.0000420273
877	-0.417521	-0.840008	0.004965	0.062500	0.000072	0.000071	0.000010	0.0000000284	0.0019167157	0.0001103618	54.4	15.2	69.8	0.0000005339	0.0000497877	0.0000420276
878	-0.417520	-0.840009	0.004969	0.062500	0.000072	0.000071	0.000010	0.0000000284	0.0019181187	0.0001104298	49.5	15.0	64.7	0.0000005341	0.0000497964	0.0000420295
879	-0.417520	-0.840012	0.004972	0.062500	0.000072	0.000071	0.000010	0.0000000284	0.0019194943	0.0001104941	51.6	15.0	66.7	0.0000005342	0.0000498052	0.0000420299
880	-0.417517	-0.840010	0.004976	0.062500	0.000072	0.000071	0.000010	0.0000000284	0.0019208324	0.0001105570	44.6	16.0	60.8	0.0000005344	0.0000498118	0.0000420299
881	-0.417517	-0.840013	0.004979	0.062500	0.000072	0.000071	0.000010	0.0000000285	0.0019222184	0.0001106211	45.1	16.3	61.6	0.0000005346	0.0000498208	0.0000420301
882	-0.417515	-0.840012	0.004982	0.062500	0.000072	0.000071	0.000010	0.0000000285	0.0019235428	0.0001106837	59.6	15.5	75.3	0.0000005348	0.0000498271	0.0000420301
883	-0.417515	-0.840015	0.004986	0.062500	0.000072	0.000071	0.000010	0.0000000285	0.0019249339	0.0001107481	44.1	15.5	59.8	0.0000005349	0.0000498362	0.0000420304
884	-0.417512	-0.840014	0.004989	0.062500	0.000072	0.000071	0.000010	0.0000000285	0.0019262638	0.0001108113	47.9	15.1	63.1	0.0000005351	0.0000498425	0.0000420305
885	-0.417512	-0.840017	0.004993	0.062500	0.000072	0.000071	0.000010	0.0000000285	0.0019276542	0.0001108759	49.8	15.5	65.4	0.0000005353	0.0000498515	0.0000420308
886	-0.417510	-0.840015	0.004996	0.062500	0.000072	0.000071	0.000010	0.0000000285	0.0019289881	0.0001109395	45.0	16.4	61.5	0.0000005355	0.0000498580	0.0000420310
887	-0.417509	-0.840018	0.004999	0.062500	0.000072	0.000071	0.000010	0.0000000286	0.0019303830	0.0001110045	47.5	15.7	63.3	0.0000005356	0.0000498671	0.0000420314
888	-0.417507	-0.840017	0.005003	0.062500	0.000072	0.000071	0.000010	0.0000000286	0.0019317108	0.0001110679	47.9	15.7	63.7	0.0000005358	0.0000498734	0.0000420315
889	-0.417507	-0.840020	0.005006	0.062500	0.000072	0.000071	0.000010	0.0000000286	0.0019331060	0.0001111330	41.3	14.9	56.3	0.0000005360	0.0000498825	0.0000420318
890	-0.417504	-0.840018	0.005009	0.062500	0.000072	0.000071	0.000010	0.0000000286	0.0019344389	0.0001111968	44.9	15.1	60.1	0.0000005362	0.0000498889	0.0000420320
891	-0.417504	-0.840021	0.005013	0.062500	0.000072	0.000071	0.000010	0.0000000286	0.0019358377	0.0001112626	48.6	15.6	64.3	0.0000005364	0.0000498980	0.0000420325
